   -0.000805 -0.000797073    -0.999999
     5.51909      -2.3923     -2.04108
    0.339348     0.856791     0.388268
    0.933615    -0.357202   -0.0277457
    0.114918     0.371908    -0.921129
     6.37215     -2.87839     -2.13711
    0.409468    -0.160367     0.898119
    0.633736     -0.65816    -0.406452
    0.656288       0.7356    -0.167866
     7.20832       -3.518     -2.18861
   -0.667025    -0.102384     0.737967
   -0.669143     0.517871     -0.53297
   -0.327604     -0.84931    -0.413942
     8.02221     -4.07791     -2.30816
   -0.774788     0.628935   -0.0643749
    0.632196     0.769823   -0.0877568
 -0.00563612     -0.10869     -0.99406
      8.8408     -4.58279     -2.37803
   -0.730235    -0.071943     0.679398
   0.0838508     0.977484     0.193633
   -0.678031     0.198366     -0.70776
     9.86995     -5.10875     -2.39395
    0.151538   -0.0360847     0.987793
    0.414535    -0.904887   -0.0966502
    0.897328     0.424121    -0.122166
     10.7125     -5.55707      -2.4235
    0.656077    -0.141999     0.741214
    0.295325    -0.855514      -0.4253
    0.694511     0.497928    -0.519347
     11.1381     -4.76051      -2.3141
   -0.582935    -0.812033   -0.0281099
   -0.533234     0.408438    -0.740837
    0.613065    -0.416871    -0.671096
     10.2178     -4.21393     -2.30113
   -0.727539    -0.662166     0.179508
   -0.387464     0.180646    -0.904013
    0.566179    -0.727258    -0.387992
     9.47982     -3.72166     -2.28232
    0.475035     0.803459     0.358881
    0.492968    0.0948467    -0.864862
    -0.72892     0.587757    -0.351024
     8.57154     -3.20284     -2.16309
   -0.633538     0.304908    -0.711098
 -0.00535184     0.917325     0.398103
    0.773693     0.256019    -0.579529
      7.7335     -2.65587     -1.98673
    0.717954     0.440884     0.538669
   -0.407382    -0.361354     0.838727
    0.564431    -0.821611   -0.0798272
     6.88481     -2.07249     -1.88643
    0.882683    -0.292591     -0.36778
   -0.286498    -0.955339    0.0724257
   -0.372546    0.0414392    -0.927088
     6.00097     -1.46933     -1.87361
    0.686211    -0.597461    -0.414916
   0.0261167    -0.549804     0.834885
   -0.726934    -0.583744    -0.361678
     5.18654    -0.916321     -1.83385
    0.396265    -0.724427     0.564074
   -0.663397     0.198815     0.721372
   -0.634728    -0.660059    -0.401799
     4.40283    -0.433771     -1.82359
  -0.0887448    -0.992908    -0.079109
   -0.689213     0.118552    -0.714794
    0.719103  -0.00891128    -0.694846
     3.55279     0.135232     -1.86965
   -0.723661    -0.520974      0.45266
    0.318898     0.329254     0.888761
   -0.612061     0.787514   -0.0721308
     2.71314     0.664558     -1.83963
   -0.490634    -0.693473     0.527612
   -0.800117      0.11874    -0.587974
    0.345095    -0.710631    -0.613117
     1.95052      1.21883     -1.78312
    0.698884    -0.204929    -0.685249
   0.0218839    -0.951499     0.306872
     -0.7149    -0.229464    -0.660503
     1.04736      1.79798     -1.69633
     0.75045     0.406422     0.521197
    0.517197     0.129864    -0.845957
     -0.4115     0.904409    -0.112744
    0.268383      2.34757     -1.68211
    0.865188     0.129883    -0.484335
   -0.123356    -0.881064    -0.456629
   -0.486039     0.454815    -0.746264
   -0.619131      2.86223     -1.66031
    0.344762     -0.88793     0.304499
   -0.609439    0.0349918      0.79206
   -0.713949    -0.458647    -0.529075
    -1.50386      3.37525     -1.62353
    0.794089    -0.393207     0.463478
   -0.514748    -0.840557     0.168816
      0.3232    -0.372629    -0.869879
    -2.29326      3.96539     -1.53501
   -0.711687     0.234179    -0.662315
    0.137968     0.971034     0.195082
    0.688815    0.0474591    -0.723382
    -3.15686      4.45587     -1.36707
    0.192962    -0.937878     0.288358
   -0.881593    -0.294736    -0.368681
    0.430767    -0.183073    -0.883699
    -4.06659      5.02477     -1.36385
    0.272721    -0.267824     0.924063
   -0.938123     0.139032     0.317167
    -0.21342    -0.953384    -0.213335
    -4.90163       5.6082     -1.29409
   -0.231798    -0.860957     0.452794
   -0.564488     0.498134     0.658191
   -0.792226     -0.10303    -0.601467
     -4.4318      6.32514     -1.37615
   -0.783369    -0.557313    -0.275201
   -0.425959      0.15892     0.890676
    -0.45265     0.814952    -0.361885
    -3.50125      5.77969     -1.31052
    -0.51413     0.852414    0.0951868
    0.311613    0.0822385     0.946644
    0.799105     0.516359    -0.307904
    -2.71632      5.32668     -1.34385
    0.121587     0.986758    -0.107357
    0.946467    -0.147843    -0.286954
   -0.299026   -0.0667202     -0.95191
    -1.79537      4.79355     -1.45136
   -0.666118     0.101484      0.73891
   -0.564768     0.578456    -0.588579
   -0.487158    -0.809376    -0.328005
   -0.977047      4.22388     -1.54903
   -0.659161   -0.0562002    -0.749899
   -0.656602     0.529121     0.537499
    0.366579     0.846683    -0.385677
   -0.142323      3.75951      -1.5158
    0.782006    -0.237078     -0.57642
    0.531065    -0.230641     0.815337
   -0.326245    -0.943715   -0.0544588
    0.739074      3.18442     -1.53728
     -0.6354     0.757622     0.149253
    0.560129     0.585265    -0.586277
   -0.531529    -0.288919    -0.796243
     1.52725      2.59896     -1.61306
   -0.791346    -0.440153     0.424308
   -0.512892     0.855682   -0.0689218
   -0.332736    -0.272165    -0.902891
     2.42937      2.04799     -1.67329
   -0.574301     0.396542    -0.716193
   -0.547081     0.464909     0.696105
    0.608999      0.79159   -0.0500568
     3.28166      1.46939     -1.67843
   -0.968577    0.0350156    -0.246235
    0.145255     0.883289    -0.445759
    0.201889    -0.467519     -0.86062
     4.21017     0.961812     -1.72875
   -0.665196     -0.16436    -0.728354
    0.268134     0.857822    -0.438459
    0.696863    -0.486958    -0.526549
     5.04571     0.407689     -1.76284
     0.70238    -0.351541     0.618935
   -0.568368    -0.800451     0.190357
     0.42851    -0.485486    -0.762026
     5.75594    -0.118472     -1.79968
    0.439005     0.168807    -0.882484
   -0.382398    -0.853691    -0.353529
   -0.813048     0.492661    -0.310223
     6.51993    -0.720165     -1.83853
   -0.313601    -0.349782    -0.882783
    -0.74215    -0.489656     0.457657
   -0.592341      0.79868    -0.106034
     7.49563     -1.12727     -1.95392
   -0.384511    -0.585783    -0.713449
   -0.687522     0.697466    -0.202123
    0.616007     0.412794    -0.670922
     8.22488     -1.79079     -1.89115
    0.536894     0.600538    -0.592536
    0.390436     0.445738      0.80553
    0.747867    -0.663831    0.0048422
     9.10188     -2.34491     -2.13132
    0.112084     0.678895     0.725629
    0.396885    -0.700043     0.593652
    0.910999     0.221453    -0.347907
     9.97648     -2.82081     -2.21557
   -0.942973    0.0121703    -0.332646
    -0.27615     0.529373     0.802188
    0.185856     0.848302    -0.495823
     10.7896      -3.3348     -2.19921
   -0.667977     -0.65448     0.354206
   0.0110405     0.467199     0.884083
     -0.7441     0.594458    -0.304853
     11.6504     -3.92313     -2.24799
   -0.167635    -0.165381     0.971879
   -0.912322    -0.347555    -0.216504
    0.373587     -0.92296   -0.0926181
     12.2387     -3.05174     -2.04053
    0.895217     0.423427      0.13891
    0.366832    -0.877192     0.309788
    0.253024     -0.22637    -0.940604
     11.4253     -2.53659     -1.98447
  -0.0390401     0.965398     0.257841
    0.964373   -0.0311648     0.262703
    0.261649     0.258911    -0.929788
     10.5483     -1.99177     -2.02945
   -0.539244     0.524092    -0.659199
    0.703039     0.711084  -0.00976353
    0.463629    -0.468708    -0.751905
     9.67939     -1.52725     -2.03357
    0.336116    -0.545322     0.767886
   -0.523975     0.569222     0.633591
   -0.782609    -0.615313   -0.0944106
     8.74836    -0.947559     -1.83001
    0.313822    -0.584902    -0.747934
   -0.679406    -0.688605     0.253437
   -0.663267     0.428617    -0.613486
     7.91365     -0.29609     -1.83314
  -0.0114555     0.421935    -0.906554
    0.575721     0.744048     0.339025
    0.817566    -0.518038     -0.25144
     7.17512      0.18701     -1.82256
   -0.563586     0.528516    -0.634856
    0.732098   -0.0364143    -0.680226
   -0.382628    -0.848142    -0.366403
     6.34829     0.707167     -1.78358
    0.310053     0.947445     0.078835
    0.486109   -0.0867239    -0.869584
   -0.817046      0.30794    -0.487451
     5.51305      1.16504      -1.7024
    -0.56326    0.0655239    -0.823678
    -0.81886     0.089032     0.567047
    0.110489     0.993871   0.00350671
     4.74925      1.76015     -1.65915
   -0.494922    -0.801919     0.334631
   -0.250488     0.500423     0.828754
    -0.83205     0.326348    -0.448541
     3.86384      2.26593     -1.68467
   -0.255926     0.111678    -0.960224
    0.898236    -0.339676    -0.278911
   -0.357314    -0.933889   -0.0133815
     2.98244      2.82089      -1.6151
   -0.156775     0.979994    -0.122609
    0.560488    -0.013934    -0.828045
   -0.813188    -0.198537     -0.54709
     2.08391      3.45199     -1.55659
    0.958102      0.12939    -0.255535
    0.284904     -0.52235     0.803729
  -0.0294838    -0.842857    -0.537329
     1.29316      4.03642     -1.51015
    0.694428      0.30845    -0.650099
     0.67672    -0.587043     0.444332
   -0.244582    -0.748491    -0.616394
      0.5179       4.5777     -1.41776
    0.551709     -0.81616     0.171756
   -0.177928    0.0860171     0.980277
   -0.814837    -0.571387   -0.0977616
    -0.37794      5.09085     -1.52389
   -0.725813    0.0821853    -0.682965
  -0.0243404     0.989147     0.144898
    0.687461     0.121792    -0.715936
    -1.33731      5.61201     -1.34238
   -0.916377    -0.174873    -0.360101
   -0.383513     0.641388     0.664484
    0.114764     0.747021    -0.654819
    -2.22898      6.14918     -1.37643
   -0.331463      0.66731    -0.666955
    0.925507    0.0926955    -0.367212
   -0.183221    -0.738989    -0.648325
    -2.96958      6.61128     -1.27063
    0.317508     0.339043     0.885572
     0.93835    0.0222932    -0.344966
     -0.1367     0.940507    -0.311063
    -3.89316      7.20756     -1.29276
    0.741693     0.462599    -0.485688
   0.0526615    -0.762036     -0.64539
   -0.668669     0.453104    -0.589558
    -3.36182      8.07127     -1.17667
    0.941408     0.328465    0.0765648
    0.115695    -0.101264    -0.988109
   -0.316806     0.939072    -0.133332
    -2.39092      7.44916     -1.13862
    0.710761     0.437785     0.550603
    0.550364     0.141383    -0.822867
   -0.438085     0.887894    -0.140452
    -1.56078      6.95199      -1.2171
    0.615104    -0.724531     0.310969
   -0.683062     -0.68668     -0.24879
    0.393792   -0.0593796     -0.91728
   -0.663419      6.41901     -1.18272
    0.923035       0.2827    -0.260934
    0.241554    -0.953764    -0.178844
   -0.299428     0.102049    -0.948646
   0.0815634      5.85588     -1.42896
    -0.21707    -0.238249     0.946635
   -0.960949     0.222664    -0.164313
   -0.171634    -0.945335    -0.277278
    0.956862      5.33473     -1.37502
  -0.0159321     0.057556    -0.998215
    0.664019      0.74701    0.0324737
    0.747546    -0.662316   -0.0501197
     1.75894      4.82213     -1.54811
   -0.489244    -0.870728   -0.0497312
   -0.646438     0.400317    -0.649511
    0.585455    -0.285621    -0.758724
     2.67448      4.28853     -1.54887
    0.376356    -0.919154     0.116239
   -0.615219    -0.154133     0.773142
   -0.692721    -0.362489     -0.62349
     3.48694      3.64594     -1.48901
    0.442065    -0.770517     0.459219
   -0.823981    -0.551137    -0.131544
    0.354449    -0.320236     -0.87853
     4.40954      3.11703     -1.60332
   -0.212404    -0.910995    -0.353514
   -0.579472     0.408721    -0.705095
    0.786827     0.055087    -0.614711
     5.24097      2.58639     -1.61198
    0.526774    -0.543801     0.653292
   -0.664291     0.216126     0.715547
   -0.530308    -0.810907    -0.247392
      6.0237      2.00626     -1.57436
    0.317722    -0.945434     -0.07216
   -0.848991    -0.317547     0.422349
   -0.422217   -0.0729265    -0.903557
      6.8201      1.58997     -1.68802
   -0.627108    -0.568833     0.532132
   -0.673348    0.0524499    -0.737463
    0.391583    -0.820779    -0.415915
     7.72531     0.941062     -1.71035
    -0.80671     0.127871    -0.576948
   -0.270846     0.787724     0.553293
    0.525226     0.602611    -0.600831
     8.49192     0.447214     -1.78899
    0.521164     0.655423     0.546634
    0.326399    -0.744871      0.58192
    0.788576    -0.124855    -0.602129
     9.28803    -0.148273      -1.8727
    0.409639    -0.868628     0.278713
   -0.517833    0.0301177     0.854951
   -0.751029    -0.494549    -0.437467
     10.2465    -0.726224     -1.78805
   -0.777718    -0.625513   -0.0623635
    -0.49098      0.54249     0.681647
   -0.392548     0.560748    -0.729018
     11.0805     -1.19034     -1.90731
     0.44964     0.432102     0.781736
     0.86665    -0.422892    -0.264728
      0.2162     0.796524     -0.56463
     11.9004     -1.77037      -1.9158
  -0.0452143    -0.638539     -0.76826
   -0.781954     0.501223    -0.370571
    0.621694     0.583989     -0.52197
      12.748     -2.31001      -1.9609
    0.402059     0.907802     0.119353
    0.569416    -0.349984     0.743825
    0.717017      -0.2311    -0.657631
     13.2537     -1.46009      -1.9593
   -0.433428    0.0531003     0.899622
   -0.804948     0.426052    -0.412963
   -0.405214    -0.903139     -0.14192
     12.5263    -0.867421     -1.92496
    0.690623    -0.606425     0.394067
   -0.279099    -0.726154    -0.628335
    0.667191     0.323959    -0.670751
     11.6588    -0.279754     -1.84087
    0.577097    -0.236115    -0.781799
   -0.510619    -0.851423    -0.119778
    -0.63736     0.468325    -0.611918
     10.7861     0.196788     -1.77377
    0.855624    -0.392469     0.337455
   -0.431222    -0.901105    0.0453646
    0.286278    -0.184333    -0.940248
     9.87493     0.802285     -1.79492
   -0.111865    -0.211743     0.970902
   -0.752718    -0.619818    -0.221902
    0.648769    -0.755639   -0.0900471
     9.07438      1.35173     -1.65853
   -0.507887     0.695711     0.507974
    0.602207    -0.134901      0.78686
    0.615953     0.705541    -0.350448
     8.26267      1.77018     -1.59926
    0.169302    -0.935164     0.311135
   -0.729154    -0.331245    -0.598842
    0.663077     -0.12548    -0.737959
     7.43784      2.37901     -1.56923
   -0.191267    -0.339218     0.921058
   -0.981012    0.0967776    -0.168075
